angDist,match_file,id,aic_flare,chi_flare,dof_flare,red_flare,aic_gauss,chi_gauss,dof_gauss,red_gauss,exp_comp,perc_comp,fl_indx,equivdur,ra,dec,xpos,ypos,flare_time,end_time,flare_end_diff,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.800257,ztf_000539_zr_c14_q2_match_programid,133052,35.63012995242213,27.630129609275034,11,2.5118299644795488,31.491758974043364,23.49175867993766,11,2.1356144254488783,0.12628860325733202,-4.1383709783787666,[76 77 78],1026.0216922910952,285.340115,14.9488027,1638.994,2026.847,58334.2413773,58334.298588,0.05537039999762783,285.3398987768629,14.9487267198622,0.019,0.017,0,4506868892055751552,285.33988725136,0.4882,14.94871197418,0.5785,0.1699,0.6475,-2.586,1.068,-3.425,1.194,0,1.53909e+02,7.18808e-01,20.220205,5.72946e+01,5.96222e+00,20.956104,1.93214e+02,9.03175e+00,19.046824,1.909281,,,0,,,,,
1.381768,ztf_000539_zr_c14_q2_match_programid,133052,35.63012995242213,27.630129609275034,11,2.5118299644795488,31.491758974043364,23.49175867993766,11,2.1356144254488783,0.12628860325733202,-4.1383709783787666,[76 77 78],1026.0216922910952,285.340115,14.9488027,1638.994,2026.847,58334.2413773,58334.298588,0.05537039999762783,285.3404880417486,14.9489346887974,0.026,0.022,0,4506868892055748480,285.34047154721,0.6900,14.94890749168,0.8610,0.0896,0.9296,-3.701,1.396,-6.317,1.652,0,1.15456e+02,7.41079e-01,20.532328,3.39469e+01,4.20755e+00,21.524387,6.34263e+01,1.43375e+01,20.256247,1.268141,,,0,,,,,
0.282845,ztf_000539_zr_c14_q2_match_programid,133084,60.05102215192631,52.051022911614865,48,1.084396310658643,34.61291126872564,26.6129115345085,48,0.554435656968927,2.9935354581596317E-6,-25.43811088320067,[100 101 102 103],750.3749383560062,285.3405349,14.9480377,1638.922,2029.07,58334.2515278,58334.298588,0.043379700000514276,285.3406104709194,14.9480086835141,0.013,0.012,0,4506868892055743872,285.34059748213,0.3555,14.94798629564,0.4026,0.6322,0.4756,-2.915,0.777,-5.200,0.860,0,2.20153e+02,8.27274e-01,19.831556,8.12794e+01,4.71716e+00,20.576437,1.95541e+02,6.96200e+00,19.033825,1.542612,,,0,,,,,
0.516064,ztf_000539_zr_c14_q2_match_programid,135045,87.40273677042346,79.40273623613727,106,0.7490824173220497,56.794041348332065,48.79404111467607,106,0.46032114259128365,2.2563488187245716E-7,-30.608695422091394,[68 69 70 71 72],848.0612628535284,285.3384987,14.8822681,1638.641,2262.628,58334.2164583,58334.298588,0.07474540000112029,285.3386433335444,14.8822998892909,0.012,0.011,0,4506861779589522688,285.33865053519,0.3100,14.88230064220,0.3668,0.2198,0.3957,1.617,0.681,0.175,0.753,0,2.62887e+02,9.34268e-01,19.638940,1.09391e+02,5.31279e+00,20.253939,3.08338e+02,9.24364e+00,18.539352,1.714586,,,0,,,,,
0.309103,ztf_000539_zr_c14_q2_match_programid,136455,66.63361316406134,58.63361333104269,59,0.9937900564583506,32.14516598139467,24.145166016319244,59,0.4092401019715126,3.2428648517440965E-8,-34.488447182666675,[110 111 112 113 114],297.2090283588324,285.3400609,14.8380607,1638.723,2419.84,58334.2533681,58334.298588,0.04152780000003986,285.3401494631640,14.8380672743296,0.007,0.006,0,4506861332942445440,285.34013346898,0.1507,14.83803983819,0.1737,0.1835,0.1990,-3.591,0.395,-6.372,0.449,0,7.63573e+02,1.39535e+00,18.481240,2.36503e+02,1.10013e+01,19.416796,8.88006e+02,7.65072e+00,17.390880,2.025915,,,0,,,,,
0.207432,ztf_000539_zr_c14_q2_match_programid,136512,59.00478001385878,51.00478006306157,75,0.6800637341741542,32.930116126914356,24.930116197601212,75,0.33240154930134946,2.1775025797893026E-6,-26.07466388694442,[104 105 106 107 108 109],272.3875015845708,285.3398212,14.8361556,1638.727,2426.935,58334.2478356,58334.298588,0.046145899999828544,285.3398808053628,14.8361551639602,0.003,0.003,0,4506861328618066304,285.33986578714,0.0673,14.83613935327,0.0765,0.4405,0.0918,-3.372,0.174,-3.672,0.199,0,2.68052e+03,2.27416e+00,17.117817,9.94851e+02,1.25578e+01,17.856993,2.47899e+03,9.24435e+00,16.276234,1.580759,,,0,,,,,
0.247043,ztf_000539_zr_c14_q2_match_programid,138361,78.81530284039502,70.81530349495358,68,1.0414015219846116,50.937738736911356,42.93773931789531,68,0.6314373429102251,8.840236230648043E-7,-27.877564103483664,[82 83 84 85],649.4246797045439,285.3385595,14.7780985,1638.821,2633.538,58334.229375,58334.298588,0.06459489999542711,285.3386296735898,14.7780882441218,0.015,0.012,0,4506857587703231872,285.33861130414,0.3770,14.77806018627,0.4518,0.9902,0.4801,-4.125,0.800,-6.517,0.937,0,2.43523e+02,1.07699e+00,19.722015,8.02543e+01,5.66977e+00,20.590218,2.51704e+02,7.87065e+00,18.759697,1.830521,,,0,,,,,
0.971152,ztf_000539_zr_c14_q2_match_programid,139433,37.33025111842853,29.33025082897081,29,1.011387959619683,36.24092774805622,28.240927461001515,29,0.9738250848621213,0.5800379855920307,-1.0893233703723055,[132 133 134 135],1189.0227874454913,285.3414367,14.7427134,1638.776,2755.89,58334.2893634,58334.2976736,0.0018517999997129664,285.3417147673339,14.7427348178623,0.018,0.015,0,4506855251240979328,285.34169377478,0.4493,14.74273049198,0.5271,0.3503,0.5908,-4.715,0.980,-1.005,1.158,0,1.84297e+02,1.04103e+00,20.024570,6.73546e+01,6.38470e+00,20.780470,1.82416e+02,1.30382e+01,19.109264,1.671206,,,0,,,,,
0.215291,ztf_000539_zr_c14_q2_match_programid,146583,99.00516695847143,91.00516724165385,45,2.02233704981453,97.74907183089478,89.7490720279463,45,1.9944238228432511,0.5336326683080781,-1.256095127576657,[115 116 117 118],436.5743193997463,285.3425941,15.1708799,1638.776,1236.544,58334.2589005,58334.298588,0.03690980000101263,285.3426247389870,15.1708279196543,0.001,0.001,0,4506923111753668864,285.34262473899,0.6708,15.17082791965,0.7075,,,,,,,0,4.87637e+02,2.21718e+00,18.968124,1.71002e+02,7.80843e+00,19.768883,6.44135e+02,6.95724e+00,17.739480,2.029404,,,0,,,,,
0.215291,ztf_000539_zr_c14_q2_match_programid,146583,99.00516695847143,91.00516724165385,45,2.02233704981453,97.74907183089478,89.7490720279463,45,1.9944238228432511,0.5336326683080781,-1.256095127576657,[115 116 117 118],436.5743193997463,285.3425941,15.1708799,1638.776,1236.544,58334.2589005,58334.298588,0.03690980000101263,285.3426247389870,15.1708279196543,0.001,0.001,0,4506923111753668864,285.34262473899,0.6708,15.17082791965,0.7075,,,,,,,0,4.87637e+02,2.21718e+00,18.968124,1.71002e+02,7.80843e+00,19.768883,6.44135e+02,6.95724e+00,17.739480,2.029404,,,0,,,,,
1.048558,ztf_000539_zr_c14_q2_match_programid,147458,44.656798091912755,36.65679831873106,54,0.6788295984950197,35.46837081142524,27.468370850944005,54,0.5086735342767409,0.010110167885081569,-9.188427280487517,[46 47 48 49],2627.218302149179,285.3404818,15.1104611,1638.791,1452.127,58334.229375,58334.298588,0.06090279999625636,285.3407786820056,15.1105129305317,0.033,0.029,0,4506919469608966144,285.34077640735,0.9375,15.11048923475,1.1044,1.4769,1.2554,-0.510,1.867,-5.504,2.117,0,1.02135e+02,6.77399e-01,20.665432,2.04304e+01,2.67164e+00,22.075695,1.72700e+02,1.70141e+01,19.168688,2.907007,,,0,,,,,
0.526565,ztf_000539_zr_c14_q2_match_programid,148235,57.76848273349623,49.76848261383802,74,0.6725470623491624,32.759490732861934,24.759490807779923,74,0.3345877136186476,3.709935747169475E-6,-25.008992000634294,[111 112 113 114 115 116 117],229.75051982697389,285.3414518,15.066973,1638.678,1606.146,58334.254294,58334.298588,0.03876160000072559,285.3416031002454,15.0669800332191,0.005,0.005,0,4506919052980333440,285.34160160832,0.1496,15.06696036302,0.1614,0.4815,0.1740,-0.335,0.311,-4.569,0.321,0,7.35309e+02,1.02257e+00,18.522190,2.42131e+02,5.17438e+00,19.391260,8.53686e+02,8.78699e+00,17.433674,1.957586,,,0,,,,,
1.245081,ztf_000539_zr_c14_q2_match_programid,148450,56.106295740513374,48.10629570272989,52,0.925121071206344,36.437573594894026,28.437573374964558,52,0.5468764110570107,5.357858663386504E-5,-19.66872214561935,[75 76 77],1763.919348972642,285.3410029,15.05293,1638.957,1656.366,58334.2478356,58334.2976736,0.04337959999975283,285.3412947637267,15.0531304433223,0.038,0.035,0,4506918301374534272,285.34128736411,0.9742,15.05311970416,1.0111,-1.6621,1.2053,-1.660,2.258,-2.494,2.472,0,1.06854e+02,7.01749e-01,20.616392,4.54785e+01,1.02038e+01,21.206873,1.15688e+02,7.59992e+00,19.603699,1.603174,,,0,,,,,
0.610188,ztf_000539_zr_c14_q2_match_programid,151052,64.47707281417149,56.47707305741399,42,1.3446922156527141,67.79633057316644,59.79633099026633,42,1.4237221664349125,5.257359368502139,3.319257758994951,[113 114 115 116],268.18859805510505,285.3407274,14.897976,1638.863,2206.614,58334.2570602,58334.298588,0.03876160000072559,285.3408918367409,14.8980349657466,0.007,0.006,0,4506861844014578048,285.34087982663,0.1863,14.89801502921,0.2119,0.5382,0.2473,-2.696,0.412,-4.630,0.462,1,5.32371e+02,1.09262e+00,18.872831,1.97539e+02,7.73622e+00,19.612255,6.69950e+02,9.64751e+00,17.696814,1.915442,,,0,,,,,
1.226817,ztf_000539_zr_c14_q2_match_programid,151052,64.47707281417149,56.47707305741399,42,1.3446922156527141,67.79633057316644,59.79633099026633,42,1.4237221664349125,5.257359368502139,3.319257758994951,[113 114 115 116],268.18859805510505,285.3407274,14.897976,1638.863,2206.614,58334.2570602,58334.298588,0.03876160000072559,285.3405275510201,14.8982567722779,0.024,0.017,90,4506861844027778432,285.34052755102,23.7617,14.89825677228,17.0242,,,,,,,0,6.18843e+01,2.82471e+00,21.209415,,,,,,,,,,0,,,,,
1.409454,ztf_000539_zr_c14_q2_match_programid,151052,64.47707281417149,56.47707305741399,42,1.3446922156527141,67.79633057316644,59.79633099026633,42,1.4237221664349125,5.257359368502139,3.319257758994951,[113 114 115 116],268.18859805510505,285.3407274,14.897976,1638.863,2206.614,58334.2570602,58334.298588,0.03876160000072559,285.3403687166176,14.8977939723622,0.012,0.010,0,4506861848309086336,285.34035711621,0.3000,14.89776632438,0.3612,0.0401,0.4179,-2.604,0.660,-6.421,0.757,0,2.72904e+02,8.28130e-01,19.598340,1.37222e+02,4.96728e-01,20.007828,,,,,,,0,,,,,
0.342640,ztf_000539_zr_c14_q2_match_programid,151243,98.88169602088823,90.88169602290746,42,2.1638499053073206,24.07526282225785,16.07526284268918,42,0.38274435339736146,5.701503896795925E-17,-74.80643319863037,[84 85 86],433.93777994974783,285.3390967,14.8876125,1639.133,2244.269,58334.229375,58334.298588,0.06644679999590153,285.3391571458291,14.8875373583356,0.001,0.001,0,4506861848309029504,285.33915714583,0.9895,14.88753735834,1.1821,,,,,,,0,2.28076e+02,1.19720e+00,19.793165,2.11826e+02,1.36113e+01,19.536440,5.37606e+02,2.26202e+01,17.935760,1.600679,,,0,,,,,
0.431049,ztf_000539_zr_c14_q2_match_programid,151243,98.88169602088823,90.88169602290746,42,2.1638499053073206,24.07526282225785,16.07526284268918,42,0.38274435339736146,5.701503896795925E-17,-74.80643319863037,[84 85 86],433.93777994974783,285.3390967,14.8876125,1639.133,2244.269,58334.229375,58334.298588,0.06644679999590153,285.3389948920439,14.8876807349123,0.020,0.018,0,4506861848309029376,285.33897716656,0.5857,14.88765477285,0.6873,0.0396,0.5763,-3.979,1.191,-6.030,1.273,0,2.56317e+02,1.12712e+00,19.666424,2.00856e+02,1.09030e+01,19.594175,5.16260e+02,1.24739e+01,17.979748,1.614428,,,0,,,,,
1.106340,ztf_000539_zr_c14_q2_match_programid,151802,60.60021913271579,52.60021962993836,74,0.7108137787829508,41.77900540666595,33.779005651493286,74,0.45647304934450383,8.18512597730475E-5,-18.82121372604984,[38 39 40],2255.217787577678,285.3379127,14.8548947,1638.843,2357.924,58334.2035417,58334.298588,0.0839814999999362,285.3381441648709,14.8551053867482,0.021,0.018,0,4506861435994012032,285.33813634075,0.5744,14.85508829567,0.7090,0.5289,0.7744,-1.756,1.169,-3.970,1.375,0,1.41369e+02,8.70657e-01,20.312479,4.32407e+01,7.11828e+00,21.261658,1.44847e+02,8.77886e+00,19.359644,1.902014,,,0,,,,,
1.137860,ztf_000539_zr_c14_q2_match_programid,151802,60.60021913271579,52.60021962993836,74,0.7108137787829508,41.77900540666595,33.779005651493286,74,0.45647304934450383,8.18512597730475E-5,-18.82121372604984,[38 39 40],2255.217787577678,285.3379127,14.8548947,1638.843,2357.924,58334.2035417,58334.298588,0.0839814999999362,285.3378045652700,14.8545964096757,0.029,0.026,0,4506861435994548864,285.33779038915,0.8623,14.85457078149,1.0239,1.5238,1.1481,-3.182,1.654,-5.952,1.902,0,1.04525e+02,8.69170e-01,20.640316,,,,,,,,,,0,,,,,
0.360590,ztf_000539_zr_c14_q2_match_programid,152139,38.58662531996821,30.586624846670727,23,1.329853254203075,16.650917267649675,8.65091708122877,23,0.37612682961864213,1.7247315907495197E-5,-21.93570805231854,[75 76 77],1610.621036502371,285.3390989,14.8371466,1638.902,2423.707,58334.2339931,58334.298588,0.061828699996112846,285.3391977400125,14.8371766679324,0.038,0.034,0,4506861332915143936,285.33919772412,0.9143,14.83716457910,1.0327,0.2341,1.1581,-0.004,2.180,-2.808,2.459,0,1.46062e+02,1.33343e+00,20.277023,1.08440e+02,1.57644e+01,20.263412,1.72255e+02,5.33571e+00,19.171488,1.091925,,,0,,,,,
0.254146,ztf_000539_zr_c14_q2_match_programid,152220,55.40081351900414,47.400813401524104,59,0.8034036169749849,29.34636241562976,21.346362253246728,59,0.36180275005502927,2.1996208536828384E-6,-26.05445110337438,[71 72 73 74 75],336.6786532440328,285.3382062,14.8331166,1638.664,2437.313,58334.2173843,58334.298588,0.07752320000145119,285.3382746347692,14.8330919539061,0.005,0.004,0,4506861328618043136,285.33826477784,0.1096,14.83307962804,0.1266,0.1085,0.1479,-2.213,0.251,-2.863,0.293,0,1.27022e+03,1.54722e+00,17.928667,2.98617e+02,8.22957e+00,19.163603,1.50655e+03,1.01457e+01,16.816961,2.346642,,,0,,,,,
0.179265,ztf_000539_zr_c14_q2_match_programid,153125,89.13747695380414,81.13747807907652,34,2.386396414090486,30.058236273161107,22.05823640551751,34,0.648771658985809,1.482879593363602E-13,-59.07924068064303,[66 67 68],1547.579868052259,285.3386285,14.7830907,1638.99,2616.012,58334.2312269,58334.298588,0.06368059999658726,285.3386739773861,14.7830673314159,0.025,0.022,0,4506857587704384640,285.33865412119,0.6981,14.78305480175,0.8005,-0.3843,0.8859,-4.459,1.387,-2.910,1.606,0,1.32407e+02,9.87006e-01,20.383587,4.88086e+01,9.90792e+00,21.130146,1.25872e+02,1.04884e+01,19.512100,1.618046,,,0,,,,,
0.198417,ztf_000539_zr_c14_q2_match_programid,153282,34.68647345059945,26.686473419332586,45,0.5930327426518353,22.28783569244268,14.287835813478411,45,0.31750746252174245,0.002030813394820504,-12.39863775815677,[112 113 114 115],173.66472231197622,285.3399305,14.773533,1638.759,2649.035,58334.2552083,58334.298588,0.04060190000018338,285.3399864862990,14.7735433496455,0.003,0.003,0,4506857583411515776,285.33997992577,0.1045,14.77352295082,0.1144,0.4371,0.1339,-1.473,0.208,-4.738,0.219,0,1.35253e+03,1.80556e+00,17.860500,4.35805e+02,8.62051e+00,18.753159,1.34651e+03,8.86610e+00,16.938894,1.814264,,,0,,,,,
0.185712,ztf_000539_zr_c14_q2_match_programid,153997,42.629495525780314,34.629495508062334,61,0.567696647673153,26.358776932313113,18.35877697795612,61,0.30096355701567407,2.929937451653503E-4,-16.2707185934672,[112 113 114 115 116],210.75326130346537,285.3396873,14.733865,1638.816,2790.039,58334.2552083,58334.298588,0.03968750000058208,285.3397395936875,14.7338751702162,0.005,0.004,0,4506855246944006016,285.33972418967,0.1402,14.73384797526,0.1482,0.5936,0.1838,-3.460,0.286,-6.316,0.328,0,1.29183e+03,2.16758e+00,17.910357,4.35409e+02,1.04399e+01,18.754145,1.29987e+03,8.08433e+00,16.977169,1.776976,,,0,,,,,
0.243333,ztf_000539_zr_c14_q2_match_programid,154904,61.22514557048154,53.225145360401214,71,0.7496499346535382,40.06002663305343,32.06002665887016,71,0.4515496712516924,2.5354369682617012E-5,-21.165118937428105,[110 111 112 113 114 115],159.61730492518797,285.3393354,14.6872938,1638.248,2955.768,58334.2533681,58334.298588,0.04060190000018338,285.3394030700184,14.6872769512057,0.003,0.003,0,4506854731544760448,285.33940334806,0.0811,14.68726200168,0.0913,0.1849,0.1069,0.062,0.168,-3.472,0.174,0,2.53656e+03,2.78751e+00,17.177753,8.71281e+02,1.41713e+01,18.000994,2.49025e+03,2.27159e+01,16.271310,1.729683,,,0,,,,,
0.948415,ztf_000539_zr_c14_q2_match_programid,157057,39.86755579551648,31.86755606292708,44,0.7242626377937973,32.11333914404463,24.11333914364609,44,0.5480304350828656,0.02071062706353289,-7.75421665147185,[76 77 78],1175.1490056768544,285.3424707,15.2872468,1638.835,823.32,58334.2506019,58334.298588,0.042453699999896344,285.3427358262160,15.2871835569803,0.019,0.017,0,4506948537951468160,285.34273165414,0.6573,15.28717746282,0.5976,1.5509,0.9053,-0.935,1.107,-1.415,1.197,0,1.43682e+02,6.56923e-01,20.294860,5.05676e+01,5.06034e+00,21.091707,1.74377e+02,8.62985e+00,19.158200,1.933508,,,0,,,,,
1.641299,ztf_000539_zr_c14_q2_match_programid,157057,39.86755579551648,31.86755606292708,44,0.7242626377937973,32.11333914404463,24.11333914364609,44,0.5480304350828656,0.02071062706353289,-7.75421665147185,[76 77 78],1175.1490056768544,285.3424707,15.2872468,1638.835,823.32,58334.2506019,58334.298588,0.042453699999896344,285.3419991053497,15.2872771115961,0.003,0.003,90,4506948537954620800,285.34199910535,3.1035,15.28727711160,2.9046,,,,,,,0,8.06351e+01,8.66134e-01,20.922056,,,,,,,,,,0,,,,,
0.253516,ztf_000539_zr_c14_q2_match_programid,158116,19.085429860141694,11.085429742757654,19,0.5834436706714555,19.22707604777724,11.227075929967876,19,0.590898733156204,1.073391319510677,0.14164618763554415,[43 44 45],134.25026471833934,285.3392234,15.1602828,1639.418,1270.432,58334.1915394,58334.298588,0.10520839999662712,285.3391615185947,15.1602454944208,0.003,0.003,90,4506923008674446592,285.33915105368,0.0982,15.16022084006,0.1000,0.2192,0.1232,-2.346,0.204,-5.726,0.190,0,1.35926e+03,1.15193e+00,17.855106,3.89408e+02,6.11705e+00,18.875374,1.51165e+03,7.22623e+00,16.813293,2.062080,,,0,,,,,
0.353462,ztf_000539_zr_c14_q2_match_programid,158458,78.14641260374081,70.14641316083316,73,0.9609097693264816,32.351281751662206,24.351281916694568,73,0.33357920433828175,1.136877539339232E-10,-45.79513085207861,[82 83 84 85],510.22494287313134,285.3405188,15.1199417,1638.853,1418.426,58334.229375,58334.298588,0.06459489999542711,285.3406011104150,15.1199993719653,0.010,0.009,0,4506919572700567936,285.34059522353,0.2529,15.11997599329,0.2906,-0.2515,0.3300,-1.320,0.570,-5.430,0.645,0,3.43513e+02,8.26979e-01,19.348509,1.10295e+02,5.48956e+00,20.244999,4.02470e+02,8.97894e+00,18.250088,1.994911,,,0,,,,,
0.263899,ztf_000539_zr_c14_q2_match_programid,160563,85.90506600651858,77.9050665094581,73,1.067192691910385,46.803310223820226,38.8033102991058,73,0.5315521958781617,3.2296957753393538E-9,-39.101755782698355,[79 80 81 82],762.6456241760492,285.3390952,14.9050945,1638.846,2182.052,58334.2256829,58334.298588,0.06828709999535931,285.3391709345897,14.9050986742676,0.010,0.009,0,4506868475444125952,285.33915267086,0.2517,14.90507285006,0.2908,-0.0881,0.3514,-4.099,0.554,-5.998,0.625,0,3.60171e+02,8.33800e-01,19.297094,9.67726e+01,8.09454e+00,20.387007,4.65577e+02,8.53040e+00,18.091940,2.295067,,,0,,,,,
0.225954,ztf_000539_zr_c14_q2_match_programid,161422,90.760947284096,82.76094703484615,43,1.9246731868568874,18.445745720989926,10.445745660986114,43,0.24292431769735148,1.981314882459309E-16,-72.31520156310609,[82 83 84 85],488.02421933525306,285.3386065,14.8176302,1638.966,2492.891,58334.2275347,58334.298588,0.06828709999535931,285.3385877369274,14.8175701133855,0.010,0.009,0,4506857995728582016,285.33857937025,0.2530,14.81753482040,0.2862,-0.0154,0.3313,-1.879,0.558,-8.197,0.643,0,4.48714e+02,1.33640e+00,19.058441,1.61709e+02,6.19746e+00,19.829552,5.93643e+02,1.69018e+01,17.828108,2.001444,,,0,,,,,
1.505701,ztf_000539_zr_c14_q2_match_programid,161422,90.760947284096,82.76094703484615,43,1.9246731868568874,18.445745720989926,10.445745660986114,43,0.24292431769735148,1.981314882459309E-16,-72.31520156310609,[82 83 84 85],488.02421933525306,285.3386065,14.8176302,1638.966,2492.891,58334.2275347,58334.298588,0.06828709999535931,285.3387970948240,14.8180056767470,0.014,0.012,0,4506858000047819392,285.33878296733,0.3747,14.81798189519,0.4242,-0.6528,0.4811,-3.172,0.797,-5.523,0.888,0,2.73191e+02,1.56063e+00,19.597198,,,,,,,,,,0,,,,,
0.131797,ztf_000539_zr_c14_q2_match_programid,162864,102.2686145581002,94.26861456355509,60,1.5711435760592516,39.68448295592606,31.684483138001152,60,0.5280747189666859,2.570564438914342E-14,-62.58413160217414,[51 52 53 54],959.1382510426257,285.3374134,14.6835246,1638.819,2969.249,58334.2192245,58334.298588,0.07383109999500448,285.3374373975141,14.6834962904480,0.018,0.015,0,4506854735844423168,285.33742327080,0.4130,14.68347286473,0.5015,0.5418,0.5502,-3.174,0.950,-5.441,1.189,0,2.49987e+02,1.79870e+00,19.693573,1.44112e+02,4.00253e+01,19.954640,2.69112e+02,1.65185e+01,18.687088,1.267551,,,0,,,,,
